Date,Stock,Size,Volatility,POV,Cost
5/31/2017,AMGN,0.332436636,0.136144676,0.27147998,51.01488203
6/1/2017,AMGN,0.11231586,0.139611752,0.120455268,39.6694497
6/2/2017,AMGN,0.317402273,0.140314905,0.310168934,38.67294239
6/5/2017,AMGN,0.380798155,0.149017176,0.27143039,66.40543306
6/6/2017,AMGN,0.228586814,0.141361122,0.25455564,29.03158396
6/7/2017,AMGN,0.25929824,0.138303483,0.241549952,41.32688537
6/8/2017,AMGN,0.237497181,0.144597266,0.2223543,34.31908541
6/9/2017,AMGN,0.09529048,0.141954572,0.077125565,16.16183766
6/12/2017,AMGN,0.622181276,0.143837161,0.466016646,73.28589665
6/13/2017,AMGN,0.042262743,0.143817138,0.054318834,14.83355705
6/14/2017,AMGN,0.286011263,0.143295483,0.363991334,49.98643629
6/15/2017,AMGN,0.351110171,0.143660264,0.319689956,50.27182253
6/16/2017,AMGN,0.154505799,0.14458002,0.086305239,-2.277039809
6/19/2017,AMGN,0.123676123,0.147518332,0.138145869,18.81840605
6/20/2017,AMGN,0.503518112,0.154615057,0.444080052,83.5011899
6/21/2017,AMGN,0.333549541,0.155896351,0.209859595,53.00708826
6/22/2017,AMGN,0.381174587,0.169160062,0.23622616,50.01747932
6/23/2017,AMGN,0.313663604,0.172066692,0.078129382,9.075677864
6/26/2017,AMGN,0.188609942,0.174721494,0.244702744,35.27523948
6/27/2017,AMGN,0.311008019,0.174682822,0.417853435,59.12155553
6/28/2017,AMGN,0.290576284,0.183460517,0.39602282,78.11165144
6/29/2017,AMGN,0.155010819,0.178304775,0.246331811,51.41576395
6/30/2017,AMGN,0.314414341,0.181636923,0.459615153,86.66922236
7/3/2017,AMGN,0.156186679,0.178512772,0.443135062,57.50783377
7/5/2017,AMGN,0.165923345,0.160293349,0.229750621,40.02517476
7/6/2017,AMGN,0.01647006,0.160591989,0.02427489,23.89568312
7/7/2017,AMGN,0.236851071,0.169947525,0.339809318,48.75842411
7/10/2017,AMGN,0.144733682,0.17056374,0.261903624,48.24897544
7/11/2017,AMGN,0.229860288,0.169577141,0.388713478,66.1640079
7/12/2017,AMGN,0.022626172,0.166316974,0.042340022,23.44514256
7/13/2017,AMGN,0.236516151,0.16611559,0.289710719,58.1098969
7/14/2017,AMGN,0.046613357,0.167006081,0.062448358,0.25960081
7/17/2017,AMGN,0.012983473,0.162959065,0.017530691,15.19975656
7/18/2017,AMGN,0.066427888,0.162814245,0.131894669,19.90632834
7/19/2017,AMGN,0.223063341,0.161362981,0.321827966,39.89365398
7/20/2017,AMGN,0.097924554,0.159747831,0.112856568,40.09947307
7/21/2017,AMGN,0.121149358,0.159751748,0.157848652,44.70282298
7/24/2017,AMGN,0.237006113,0.159032156,0.327189443,48.59885283
7/25/2017,AMGN,0.298458609,0.159006791,0.303778719,51.46467765
7/26/2017,AMGN,0.181098253,0.158492806,0.112042761,23.00488184
7/27/2017,AMGN,0.108559716,0.183182645,0.068112318,23.72223885
7/28/2017,AMGN,0.059921637,0.194645623,0.086666193,9.247253004
7/31/2017,AMGN,0.030235976,0.194260704,0.043963096,24.71614835
8/1/2017,AMGN,0.154302466,0.189763905,0.254257926,36.4562132
8/2/2017,AMGN,0.146933975,0.18941768,0.224655627,34.09563503
8/3/2017,AMGN,0.184907037,0.168649214,0.355985705,55.39227514
8/4/2017,AMGN,0.246868091,0.163508441,0.412021012,74.03241854
8/7/2017,AMGN,0.173899757,0.161959504,0.44712747,62.93583942
8/8/2017,AMGN,0.117243182,0.161214054,0.132627421,12.41003918
8/9/2017,AMGN,0.122799488,0.154126572,0.162303503,26.10267572
8/10/2017,AMGN,0.372710998,0.143975674,0.278613166,57.02690115
8/11/2017,AMGN,0.031278615,0.161089951,0.051603987,0.055789068
8/14/2017,AMGN,0.214936403,0.161207885,0.287452017,48.41234627
8/15/2017,AMGN,0.197857974,0.165831871,0.256507642,57.06433905
8/16/2017,AMGN,0.307178072,0.165858537,0.484816736,65.45914307
8/17/2017,AMGN,0.213720912,0.162253915,0.204289859,50.1127152
8/18/2017,AMGN,0.022728788,0.173609638,0.032837027,7.318209473
8/21/2017,AMGN,0.214021647,0.173001686,0.347224034,45.16378799
8/22/2017,AMGN,0.28882183,0.172542604,0.368907314,51.99984121
8/23/2017,AMGN,0.008655465,0.176304807,0.01664878,-0.584508891
8/24/2017,AMGN,0.056981726,0.173908281,0.07225193,15.46431359
8/25/2017,AMGN,0.270099375,0.170643608,0.429378008,63.86586117
8/28/2017,AMGN,0.384182125,0.170409853,0.384483513,56.99424452
8/29/2017,AMGN,0.181722748,0.174882219,0.287993613,43.91320891
8/30/2017,AMGN,0.120263124,0.172278081,0.1217084,31.83989329
8/31/2017,AMGN,0.304533075,0.174471351,0.178755949,52.70759861
9/1/2016,AMP,0.456664148,0.156140994,0.341869243,88.77945412
9/2/2016,AMP,0.290628416,0.159566309,0.361797274,61.1625325
9/6/2016,AMP,0.265101432,0.160360171,0.276251239,27.94318274
9/7/2016,AMP,0.080406858,0.161295464,0.109102879,21.07447326
9/8/2016,AMP,0.339113089,0.15703455,0.40639431,79.10889051
9/9/2016,AMP,0.136699359,0.157022163,0.138134043,49.76647533
9/12/2016,AMP,0.42091124,0.163179196,0.291890054,73.5304597
9/13/2016,AMP,0.458787811,0.168952695,0.405182751,64.07198665
9/14/2016,AMP,0.25314753,0.172898066,0.205086181,40.32742577
9/15/2016,AMP,0.381830992,0.165051838,0.318299756,55.50339871
9/16/2016,AMP,0.124365244,0.167758507,0.046745896,-0.975976785
9/19/2016,AMP,0.381172166,0.15883735,0.424856236,87.19951529
9/20/2016,AMP,0.240909339,0.15957222,0.27234405,55.11774999
9/21/2016,AMP,0.145939378,0.159658178,0.181223429,33.18230644
9/22/2016,AMP,0.343642746,0.163263189,0.366628328,95.35895275
9/23/2016,AMP,0.329609545,0.163143379,0.284082912,47.90432646
9/26/2016,AMP,0.13993881,0.167099607,0.108698682,22.34007455
9/27/2016,AMP,0.09875787,0.172658689,0.084896859,10.57619584
9/28/2016,AMP,0.051880454,0.172872973,0.047762987,13.84203564
9/29/2016,AMP,0.415601691,0.173181203,0.444331221,96.3319249
9/30/2016,AMP,0.012695049,0.181308436,0.010958001,-0.619398194
10/3/2016,AMP,0.235930324,0.194116065,0.209518714,38.20452552
10/4/2016,AMP,0.296154829,0.195890067,0.272433983,76.99123742
10/5/2016,AMP,0.517479808,0.194630319,0.484640207,114.3576252
10/6/2016,AMP,0.128068058,0.203064836,0.193295736,49.45510147
10/7/2016,AMP,0.391960658,0.203549551,0.377573611,96.4064258
10/10/2016,AMP,0.075428538,0.208872072,0.116718003,8.664479783
10/11/2016,AMP,0.338192703,0.208364378,0.422531157,84.54893259
10/12/2016,AMP,0.209195735,0.21093889,0.33600504,75.87176616
10/13/2016,AMP,0.336864126,0.210909066,0.412205006,89.97859042
10/14/2016,AMP,0.602406852,0.21204297,0.407321266,113.3071878
10/17/2016,AMP,0.332345078,0.21360421,0.303435317,78.42005352
10/18/2016,AMP,0.233370784,0.214065186,0.259036593,47.3621076
10/19/2016,AMP,0.211499993,0.215602593,0.256852373,47.69401203
10/20/2016,AMP,0.066057088,0.21804154,0.077422437,19.16552846
10/21/2016,AMP,0.364110666,0.214798487,0.445519876,118.1590662
10/24/2016,AMP,0.218296812,0.204609792,0.206866597,49.10925868
10/25/2016,AMP,0.342134506,0.194550889,0.309811662,69.05690657
10/26/2016,AMP,0.492787327,0.19570785,0.155026576,54.69308294
10/27/2016,AMP,0.016111698,0.288476088,0.005906394,4.057601332
10/28/2016,AMP,0.083353378,0.288199131,0.056490951,18.04282545
10/31/2016,AMP,0.287738256,0.29010187,0.164148756,65.4454138
11/1/2016,AMP,0.599197233,0.290505918,0.457522707,144.981033
11/2/2016,AMP,0.018196381,0.284898655,0.018151409,25.77866963
11/3/2016,AMP,0.581651592,0.28497756,0.298352253,123.2491821
11/4/2016,AMP,0.150324629,0.287081508,0.12582658,57.84958945
11/7/2016,AMP,0.124407301,0.284739731,0.113205585,27.63995635
11/8/2016,AMP,0.017519707,0.309578857,0.026307393,14.58506894
11/9/2016,AMP,0.527525782,0.307992026,0.153008093,55.94473373
11/10/2016,AMP,0.285961401,0.465046226,0.079117418,45.47808977
11/11/2016,AMP,0.051856429,0.508464776,0.035872763,16.45829868
11/14/2016,AMP,0.217950165,0.508256707,0.140977794,59.9400287
11/15/2016,AMP,0.159571614,0.514380647,0.118546569,70.23348571
11/16/2016,AMP,0.282307455,0.511937546,0.35484301,102.4335388
11/17/2016,AMP,0.403532928,0.51174272,0.404172166,172.3454746
11/18/2016,AMP,0.383476887,0.508734257,0.493431186,170.4912694
11/21/2016,AMP,0.25806896,0.509266339,0.438960099,148.6706898
11/22/2016,AMP,0.113855371,0.504718946,0.167589101,61.92050159
11/23/2016,AMP,0.203944597,0.505356002,0.349138823,90.61763863
11/25/2016,AMP,0.080416223,0.502550737,0.340791097,81.33555322
11/28/2016,AMP,0.054637322,0.498320127,0.074156683,18.2516435
11/29/2016,AMP,0.314579382,0.501549485,0.412862217,162.0559806
11/30/2016,AMP,0.475641014,0.50222559,0.473286982,190.3984559
12/1/2016,AMP,0.350557269,0.503744386,0.412148426,95.1066823
12/2/2016,AMP,0.153908456,0.503225721,0.260778759,53.01933902
12/5/2016,AMP,0.158160252,0.505861834,0.206106415,46.32478527
12/6/2016,AMP,0.274309971,0.506059446,0.224340626,57.37590325
12/7/2016,AMP,0.021230249,0.504497239,0.027185132,9.621064839
12/8/2016,AMP,0.031084116,0.439340483,0.043095837,9.613028455
12/9/2016,AMP,0.17046189,0.440170196,0.241901025,43.53093393
12/12/2016,AMP,0.0436756,0.433728526,0.065409226,7.882783452
12/13/2016,AMP,0.20320329,0.443955458,0.290916993,49.50557602
12/14/2016,AMP,0.091135925,0.442829308,0.06444609,17.38261959
12/15/2016,AMP,0.064839444,0.445780228,0.066637263,8.529931748
12/16/2016,AMP,0.222577005,0.445922892,0.149482608,42.8497684
12/19/2016,AMP,0.167891432,0.455920547,0.156845824,55.7560016
12/20/2016,AMP,0.218735634,0.447679377,0.36755787,66.50717956
12/21/2016,AMP,0.222562253,0.44735609,0.499895589,83.40553612
12/22/2016,AMP,0.086478241,0.300310661,0.182631668,18.82863888
12/23/2016,AMP,0.051231818,0.211302279,0.149096063,21.86445014
12/27/2016,AMP,0.082291829,0.209886864,0.287341031,36.05862668
12/28/2016,AMP,0.049066839,0.189497296,0.095526601,22.23523814
12/29/2016,AMP,0.157655659,0.193265859,0.254842454,41.3027849
12/30/2016,AMP,0.287372352,0.194382125,0.376496118,43.90418623
1/3/2017,AMP,0.375569556,0.196640911,0.377837055,88.67403522
1/4/2017,AMP,0.23734625,0.19812595,0.159605397,37.94575875
1/5/2017,AMP,0.277327193,0.214971818,0.193180371,37.57274319
1/6/2017,AMP,0.145375084,0.218054573,0.105409927,37.04678349
1/9/2017,AMP,0.204421742,0.223499518,0.221757377,42.74424386
1/10/2017,AMP,0.383356661,0.223080938,0.466097416,88.23047161
1/11/2017,AMP,0.105714384,0.21712865,0.110390859,15.84713801
1/12/2017,AMP,0.357608454,0.216760502,0.421016206,80.77353787
1/13/2017,AMP,0.007835125,0.209661072,0.01737107,5.123994055
1/17/2017,AMP,0.17101327,0.208634449,0.240564694,47.7380012
1/18/2017,AMP,0.09343494,0.226632233,0.091072823,18.31435798
1/19/2017,AMP,0.369385324,0.230075061,0.437737472,95.11380964
1/20/2017,AMP,0.442799988,0.229700616,0.394236954,76.26501849
1/23/2017,AMP,0.028454489,0.225712134,0.043177575,25.81019822
1/24/2017,AMP,0.279538843,0.21796828,0.410441921,89.85444327
1/25/2017,AMP,0.459853453,0.222083155,0.404174151,111.8037348
1/26/2017,AMP,0.285770199,0.218184352,0.218061783,46.76263405
1/27/2017,AMP,0.224785236,0.224397851,0.226102286,46.6369971
1/30/2017,AMP,0.210665959,0.221886002,0.264323704,65.09834971
1/31/2017,AMP,0.470975926,0.218593399,0.397673468,95.51141619
2/1/2017,AMP,0.014088696,0.20803395,0.013235475,2.242107455
2/2/2017,AMP,0.481190561,0.208818345,0.127918813,39.42345907
2/3/2017,AMP,0.301738952,0.236123508,0.155992667,38.87268649
2/6/2017,AMP,0.277297892,0.247912112,0.138178089,11.94892412
2/7/2017,AMP,0.144015341,0.248478414,0.123101885,1.681162566
2/8/2017,AMP,0.283395025,0.24884839,0.280596882,45.23224308
2/9/2017,AMP,0.023848169,0.253444769,0.022952333,-10.13054768
2/10/2017,AMP,0.41599923,0.252055067,0.430493114,94.15471383
2/13/2017,AMP,0.011713777,0.249423344,0.013215441,-1.407616268
2/14/2017,AMP,0.33471443,0.250908995,0.302058241,35.29249348
2/15/2017,AMP,0.006788427,0.251972306,0.010054466,9.814852598
2/16/2017,AMP,0.301633116,0.240685791,0.352812368,80.13182237
2/17/2017,AMP,0.218455132,0.235408319,0.247161748,41.25384248
2/21/2017,AMP,0.40628183,0.232903052,0.378265837,68.90900743
2/22/2017,AMP,0.23501921,0.233440664,0.272357055,28.70623488
2/23/2017,AMP,0.094602061,0.23255237,0.160653832,36.79894703
2/24/2017,AMP,0.203567651,0.233184276,0.240926847,44.71879319
2/27/2017,AMP,0.129459334,0.234511028,0.232653812,41.1877902
2/28/2017,AMP,0.185493131,0.234946804,0.145704399,36.64940072
3/1/2017,AMP,0.130417147,0.206010007,0.095155924,14.65789849
3/2/2017,AMP,0.190964862,0.208461369,0.161709407,50.10289961
3/3/2017,AMP,0.204717386,0.220398587,0.220213823,30.90496171
3/6/2017,AMP,0.188272393,0.220561435,0.24904459,58.10252456
3/7/2017,AMP,0.272161762,0.221647835,0.408164777,69.17647573
3/8/2017,AMP,0.073989136,0.221543397,0.139065119,16.44699969
3/9/2017,AMP,0.040731897,0.214856014,0.056406133,-10.38624576
3/10/2017,AMP,0.30228661,0.204318064,0.283559082,55.09354793
3/13/2017,AMP,0.225696892,0.199205724,0.316464143,46.61462413
3/14/2017,AMP,0.245237366,0.197688532,0.355551593,75.13920442
3/15/2017,AMP,0.054236891,0.195176049,0.077756053,8.921954006
3/16/2017,AMP,0.316679171,0.195447393,0.369426465,69.65886057
3/17/2017,AMP,0.204121671,0.162125468,0.119685662,21.68883183
3/20/2017,AMP,0.41994825,0.163522664,0.475697892,92.56832148
3/21/2017,AMP,0.167516197,0.161215524,0.12355111,30.93721503
3/22/2017,AMP,0.304729187,0.195950144,0.219585004,68.9933731
3/23/2017,AMP,0.180680481,0.192338855,0.229982078,37.07815656
3/24/2017,AMP,0.345049883,0.185898718,0.383895341,88.33367737
3/27/2017,AMP,0.2308854,0.185767942,0.194343948,51.69276487
3/28/2017,AMP,0.107654813,0.180514424,0.095982852,13.54855365
3/29/2017,AMP,0.297690217,0.190618527,0.438941221,71.31666904
3/30/2017,AMP,0.162480506,0.190248987,0.251538737,60.22774169
3/31/2017,AMP,0.1980797,0.19734778,0.184678137,46.75064932
4/3/2017,AMP,0.071673359,0.197298514,0.078647867,5.961541781
4/4/2017,AMP,0.200487456,0.192973214,0.290134096,52.82187075
4/5/2017,AMP,0.118946115,0.193501069,0.123894414,21.97218814
4/6/2017,AMP,0.17211338,0.194389023,0.268673865,49.21838647
4/7/2017,AMP,0.078805345,0.198018565,0.103300801,18.99858184
4/10/2017,AMP,0.058541014,0.195913817,0.107019954,4.795233654
4/11/2017,AMP,0.136909633,0.195661604,0.143463875,23.6153974
4/12/2017,AMP,0.293810212,0.184447235,0.335453319,40.5136222
4/13/2017,AMP,0.263892907,0.17946141,0.298786974,50.01432691
4/17/2017,AMP,0.062466605,0.177535039,0.055568212,32.87503198
4/18/2017,AMP,0.277983403,0.181805222,0.226351503,60.09810826
4/19/2017,AMP,0.478659975,0.183211693,0.388714673,71.87855925
4/20/2017,AMP,0.269230662,0.183095936,0.201716316,30.84481722
4/21/2017,AMP,0.285149601,0.194398361,0.317441687,56.0514773
4/24/2017,AMP,0.267976707,0.195485567,0.195513997,40.40104337
4/25/2017,AMP,0.229136572,0.210930746,0.116473609,30.41364895
4/26/2017,AMP,0.221801904,0.2119905,0.185411532,30.13284673
4/27/2017,AMP,0.095572481,0.213682951,0.080412148,17.46330205
4/28/2017,AMP,0.440011328,0.212382913,0.404903134,56.76202151
5/1/2017,AMP,0.241596708,0.20371865,0.250116525,73.50108846
5/2/2017,AMP,0.304511187,0.203588873,0.403754189,72.00690344
5/3/2017,AMP,0.198666529,0.172475895,0.344262243,61.03228966
5/4/2017,AMP,0.083938454,0.171545134,0.107406724,24.08183024
5/5/2017,AMP,0.153958135,0.173011071,0.211648195,29.83121436
5/8/2017,AMP,0.150925311,0.173189564,0.248305419,51.9709131
5/9/2017,AMP,0.243356117,0.173657042,0.36406862,59.74097286
5/10/2017,AMP,0.250849859,0.158807413,0.498254328,88.72116964
5/11/2017,AMP,0.386408157,0.157118298,0.481100006,95.42970251
5/12/2017,AMP,0.368312417,0.152049074,0.451692879,84.84770472
5/15/2017,AMP,0.379225066,0.155382994,0.425126564,73.40402295
5/16/2017,AMP,0.080230363,0.167910975,0.081197402,19.69403628
5/17/2017,AMP,0.316518693,0.169270798,0.163435507,36.19845862
5/18/2017,AMP,0.024700628,0.227913434,0.01121303,10.88130329
5/19/2017,AMP,0.403595701,0.225789105,0.270281448,65.0176688
5/22/2017,AMP,0.231821414,0.228759674,0.321590804,66.42456938
5/23/2017,AMP,0.179311105,0.229139819,0.103058154,9.911762794
5/24/2017,AMP,0.392138176,0.233895545,0.315965611,52.22152302
5/25/2017,AMP,0.409777252,0.232311377,0.483534625,91.07459021
5/26/2017,AMP,0.274869642,0.231925314,0.486774887,95.68751213
5/30/2017,AMP,0.106059963,0.228566858,0.134196965,18.63064713
5/31/2017,AMP,0.122694379,0.228843162,0.059294919,13.41085476
6/1/2017,AMP,0.154733528,0.228562815,0.10570613,38.78779263
6/2/2017,AMP,0.32302336,0.227170673,0.243520177,39.78785292
6/5/2017,AMP,0.120147149,0.226265912,0.203096616,25.79989608
6/6/2017,AMP,0.040858044,0.209829779,0.06843534,-1.020091324
6/7/2017,AMP,0.282330558,0.210681126,0.39005738,53.12127211
6/8/2017,AMP,0.10808381,0.210038615,0.156253665,12.42293689
6/9/2017,AMP,0.161897466,0.213131908,0.238625453,41.82145159
6/12/2017,AMP,0.41313118,0.227349234,0.411405689,85.92446204
6/13/2017,AMP,0.387426765,0.227325667,0.485486467,98.98700891
6/14/2017,AMP,0.42892553,0.227194563,0.46669665,83.87207417
6/15/2017,AMP,0.201218931,0.227675367,0.122359097,23.31678449
6/16/2017,AMP,0.240043649,0.230370169,0.197682518,38.88236066
6/19/2017,AMP,0.153731863,0.230388118,0.15191944,18.59637732
6/20/2017,AMP,0.187468982,0.233211091,0.38612077,60.71900748
6/21/2017,AMP,0.03207148,0.235594591,0.041181336,6.335750105
6/22/2017,AMP,0.448278374,0.242287273,0.427502642,84.13171392
6/23/2017,AMP,0.296179867,0.243794661,0.125459592,40.25371822
6/26/2017,AMP,0.166230458,0.24214924,0.231004614,30.21195209
6/27/2017,AMP,0.354820946,0.234342179,0.454576337,73.52314595
6/28/2017,AMP,0.215985165,0.232605366,0.292807832,42.31282824
6/29/2017,AMP,0.259779631,0.183309474,0.353594545,81.71528383
6/30/2017,AMP,0.236766808,0.182360829,0.339071716,49.96510063
7/3/2017,AMP,0.20374129,0.180618817,0.433235081,70.34387896
7/5/2017,AMP,0.08196765,0.190445473,0.101792531,18.69212129
7/6/2017,AMP,0.110166427,0.182647816,0.154253445,42.87331125
7/7/2017,AMP,0.037395052,0.186613997,0.063716468,10.83762271
7/10/2017,AMP,0.163229319,0.19106472,0.247073712,46.68720289
7/11/2017,AMP,0.333924693,0.1923572,0.445415838,65.88464943
7/12/2017,AMP,0.408477734,0.192849151,0.432595006,89.36961561
7/13/2017,AMP,0.2455419,0.19490042,0.386378804,63.17384757
7/14/2017,AMP,0.364637516,0.189215107,0.452234163,92.57489077
7/17/2017,AMP,0.218160886,0.18812994,0.295356999,52.25046467
7/18/2017,AMP,0.425777682,0.187228489,0.313373442,64.13235669
7/19/2017,AMP,0.073321424,0.182927365,0.061650823,9.278251911
7/20/2017,AMP,0.126071966,0.183617282,0.163001239,35.80954703
7/21/2017,AMP,0.251281565,0.182501478,0.290649601,51.19343597
7/24/2017,AMP,0.275379267,0.170405076,0.384720132,73.89732693
7/25/2017,AMP,0.50419852,0.170841578,0.46254402,109.9946415
7/26/2017,AMP,0.014187358,0.171455581,0.005200794,3.179223319
7/27/2017,AMP,0.249334937,0.204578139,0.211752555,45.73491298
7/28/2017,AMP,0.157087696,0.209962083,0.131816782,0.787231705
7/31/2017,AMP,0.299078249,0.212046474,0.22399169,45.82180428
8/1/2017,AMP,0.117683868,0.209879413,0.101379552,25.83848963
8/2/2017,AMP,0.056492056,0.205680912,0.039508003,15.00353609
8/3/2017,AMP,0.406783983,0.195003672,0.467501016,84.67267188
8/4/2017,AMP,0.340989626,0.186051359,0.391055764,63.31107697
8/7/2017,AMP,0.072396496,0.183472678,0.061561591,23.27181064
8/8/2017,AMP,0.372076586,0.185521609,0.394278301,58.73347323
8/9/2017,AMP,0.052699428,0.18419753,0.054731871,-2.188205566
8/10/2017,AMP,0.015765715,0.181490606,0.011070985,-8.665861519
8/11/2017,AMP,0.33014739,0.205283431,0.333412906,49.68472065
8/14/2017,AMP,0.15774625,0.204284814,0.222956508,40.0011948
8/15/2017,AMP,0.11554562,0.198499885,0.161321246,31.00392799
8/16/2017,AMP,0.018715814,0.198765813,0.023677804,1.261360562
8/17/2017,AMP,0.196669662,0.195385555,0.128234708,23.70158894
8/18/2017,AMP,0.142168494,0.218453374,0.083119171,28.4625595
8/21/2017,AMP,0.316622759,0.216451891,0.419842209,77.27177826
8/22/2017,AMP,0.308927661,0.215983142,0.444092659,80.10999264
8/23/2017,AMP,0.14312076,0.2140386,0.110633581,17.32435073
8/24/2017,AMP,0.195809029,0.213665538,0.202811799,28.25167647
8/25/2017,AMP,0.306207076,0.21353496,0.197808789,45.76145383
8/28/2017,AMP,0.198309678,0.213516236,0.138534141,48.97364966
8/29/2017,AMP,0.459029673,0.214488881,0.35898704,61.54867118
8/30/2017,AMP,0.305727695,0.212495988,0.475160121,89.6859637
8/31/2017,AMP,0.236479396,0.211959496,0.321582864,50.56851676
9/1/2016,AMT,0.242302899,0.09993551,0.343268601,58.96942979
9/2/2016,AMT,0.377857444,0.100486695,0.353515641,96.58314788
9/6/2016,AMT,0.169912214,0.104332686,0.116723885,20.88744919
9/7/2016,AMT,0.064598633,0.117305988,0.076348709,16.98270418
9/8/2016,AMT,0.200873003,0.1163991,0.093900792,31.96159975
9/9/2016,AMT,0.161111932,0.114804705,0.093692793,19.56826434
9/12/2016,AMT,0.13507308,0.193678864,0.089804234,27.27567829
9/13/2016,AMT,0.105854567,0.193034927,0.076187296,13.61550776
9/14/2016,AMT,0.167325915,0.208771934,0.155317767,50.79146151
9/15/2016,AMT,0.064828679,0.208445996,0.073198334,15.26261907
9/16/2016,AMT,0.470095574,0.208659,0.295664528,79.97599053
9/19/2016,AMT,0.1709114,0.209552343,0.203008365,43.21522266
9/20/2016,AMT,0.257641126,0.212802658,0.326388188,47.668596
9/21/2016,AMT,0.395195754,0.212686541,0.473646494,97.65154112
9/22/2016,AMT,0.020737138,0.217075585,0.017820335,-14.19818863
9/23/2016,AMT,0.306085772,0.225989718,0.224611392,46.31530467
9/26/2016,AMT,0.101763659,0.226274712,0.120987085,8.472715482
9/27/2016,AMT,0.267342327,0.225812083,0.350480624,70.92557014
9/28/2016,AMT,0.086171397,0.222002505,0.109790421,29.54950712
9/29/2016,AMT,0.202667014,0.221636205,0.155827664,4.19316956
9/30/2016,AMT,0.208245991,0.222863599,0.141894857,48.58802791
10/3/2016,AMT,0.521678646,0.222089033,0.399578294,82.72316358
10/4/2016,AMT,0.469598127,0.222059047,0.356354694,63.76242171
10/5/2016,AMT,0.463459333,0.22499336,0.242977994,58.14643891
10/6/2016,AMT,0.032839537,0.239014315,0.023181507,2.271973641
10/7/2016,AMT,0.512082352,0.241635769,0.469267835,85.67886028
10/10/2016,AMT,0.124332786,0.240685829,0.216147107,54.64353369
10/11/2016,AMT,0.344633344,0.241631831,0.493931706,78.55395297
10/12/2016,AMT,0.507685544,0.241501282,0.447589667,102.7096843
10/13/2016,AMT,0.46421107,0.252283176,0.431610953,83.46978812
10/14/2016,AMT,0.344036952,0.254009662,0.329701034,48.63354432
10/17/2016,AMT,0.245291719,0.252340109,0.307872629,52.19449228
10/18/2016,AMT,0.208919461,0.246171415,0.422916141,49.76566904
10/19/2016,AMT,0.176881945,0.247299628,0.241532725,43.32900491
10/20/2016,AMT,0.149488449,0.249018818,0.190787246,31.29914311
10/21/2016,AMT,0.408239818,0.189940158,0.443931365,96.59110762
10/24/2016,AMT,0.030983477,0.18921072,0.031957142,5.945639301
10/25/2016,AMT,0.080728662,0.166600716,0.106417807,24.5261599
10/26/2016,AMT,0.269492223,0.166781974,0.220396405,30.1088405
10/27/2016,AMT,0.125141531,0.169868477,0.077162228,4.684505831
10/28/2016,AMT,0.097745235,0.166514885,0.073351743,3.820122693
10/31/2016,AMT,0.292016495,0.164859764,0.31189948,57.84739549
11/1/2016,AMT,0.554557037,0.16459394,0.45402478,107.522645
11/2/2016,AMT,0.130728726,0.171519128,0.074518089,22.66375384
11/3/2016,AMT,0.276214104,0.173325311,0.283001031,68.56651304
11/4/2016,AMT,0.188030169,0.172583652,0.167468165,29.53945188
11/7/2016,AMT,0.044665701,0.172570378,0.057071485,18.0978833
11/8/2016,AMT,0.337542898,0.181557261,0.427780889,111.7466775
11/9/2016,AMT,0.752877021,0.182297468,0.266655187,74.90611787
11/10/2016,AMT,0.68492003,0.253521585,0.188390763,68.84075499
11/11/2016,AMT,0.448018145,0.269709713,0.272921137,82.30275535
11/14/2016,AMT,0.28263012,0.268899343,0.100466807,29.67196173
11/15/2016,AMT,0.414423835,0.279011192,0.337764829,93.22338496
11/16/2016,AMT,0.463157,0.268944644,0.447956257,95.36604228
11/17/2016,AMT,0.05399713,0.273332787,0.047112606,25.55733052
11/18/2016,AMT,0.139802502,0.273383753,0.141754224,49.44525947
11/21/2016,AMT,0.310116743,0.272026079,0.300005499,56.05008502
11/22/2016,AMT,0.389122213,0.273161112,0.452316081,112.7682536
11/23/2016,AMT,0.37507914,0.270030207,0.480852641,127.055983
11/25/2016,AMT,0.041814843,0.269264159,0.171114768,16.60299634
11/28/2016,AMT,0.396251808,0.269051464,0.457491056,125.3697011
11/29/2016,AMT,0.231746277,0.270347414,0.334874589,84.88073898
11/30/2016,AMT,0.538727135,0.268900739,0.266330111,88.19287793
12/1/2016,AMT,0.047372471,0.283492425,0.028976523,10.39061063
12/2/2016,AMT,0.155979922,0.284603299,0.155580936,24.59479473
12/5/2016,AMT,0.138619985,0.288566363,0.161240138,23.74748964
12/6/2016,AMT,0.180769319,0.285806193,0.19056638,51.43584867
12/7/2016,AMT,0.183011363,0.286179475,0.131605779,19.65509225
12/8/2016,AMT,0.054436876,0.290836198,0.053074141,7.498364052
12/9/2016,AMT,0.101805376,0.291345298,0.105418377,25.03883522
12/12/2016,AMT,0.323061368,0.290971396,0.315586291,60.86598654
12/13/2016,AMT,0.009809347,0.291132856,0.010934983,3.784522866
12/14/2016,AMT,0.150677059,0.297467942,0.117786635,31.53943791
12/15/2016,AMT,0.072520132,0.29350737,0.10488233,3.786325366
12/16/2016,AMT,0.135362573,0.293136592,0.162673694,24.0677957
12/19/2016,AMT,0.086020132,0.293135784,0.205022546,12.302509
12/20/2016,AMT,0.128716277,0.288535455,0.268983746,36.58907481
12/21/2016,AMT,0.058184997,0.287395013,0.152772076,21.3327917
12/22/2016,AMT,0.06934877,0.229728914,0.225447319,30.90658157
